Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
100	515	0	0.846366971	49.552648	47.2763338	39.5167719	49.552648	9.07614098	0	0	0	0	0	3
101	522	0	0.854830641	49.545521	47.4294183	39.5167719	49.552648	9.19787834	0	0	0	0	0	3
102	526	0	0.863294311	49.5751632	47.5970581	39.622108	49.5751632	9.3331794	0	0	0	0	0	3
103	530	0	0.871757981	49.5665739	47.7627992	39.779514	49.5751632	9.46447425	0	0	0	0	0	3
104	535	0	0.88022165	49.5892011	47.926294	40.8219862	49.5892011	8.76721484	0	0	0	0	0	3
105	539	0	0.88868532	49.5816966	48.0722892	42.2752732	49.5892011	7.31392789	0	0	0	0	0	3
106	543	0	0.89714899	49.60593	48.1944668	43.4560112	49.60593	6.14991874	0	0	0	0	0	3
107	548	0	0.90561266	49.5970302	48.2968171	44.2045393	49.60593	5.40139064	0	0	0	0	0	3
108	552	0	0.914076329	49.6210904	48.387093	44.6100298	49.6210904	5.01106062	0	0	0	0	0	3
109	556	0	0.922539999	49.6122662	48.4704636	44.818176	49.6210904	4.80291446	0	0	0	0	0	3
110	561	0	0.931003669	49.6370847	48.5507787	44.9852216	49.6370847	4.65186317	0	0	0	0	0	3
111	565	0	0.939467338	49.6285781	48.628168	45.4886612	49.6370847	4.14842351	0	0	0	0	0	3
112	570	0	0.947931008	49.6479716	48.6974898	45.8318353	49.6479716	3.81613621	0	0	0	0	0	3
113	574	0	0.956394678	49.6354128	48.7608828	46.0566642	49.6479716	3.59130738	0	0	0	0	0	3
114	579	0	0.964858348	49.6527513	48.8208176	46.2415954	49.6527513	3.41115589	0	0	0	0	0	3
115	583	0	0.973322017	49.6405906	48.8774675	46.4237045	49.6527513	3.22904686	0	0	0	0	0	3
116	588	0	0.981785687	49.6638131	48.9314693	46.6242993	49.6638131	3.03951385	0	0	0	0	0	3
117	592	0	0.990249357	49.6506302	48.9819081	46.9084645	49.6638131	2.75534859	0	0	0	0	0	3
118	596	0	0.998713026	49.6696805	49.0279284	47.1917495	49.6696805	2.47793103	0	0	0	0	0	3
119	600	0	1.0071767	49.6552708	49.0689871	47.380978	49.6696805	2.28870247	0.554618562	0	24.2	0	0	3
120	605	0	1.01564037	49.6742873	49.1072089	47.6020235	49.6742873	2.07226381	0.554756765	0	26.7	0	0	3
121	609	0	1.02410404	49.6577614	49.1414712	47.7856168	49.6742873	1.88867047	0.554756765	0	29.3	0	0	3
122	613	0	1.03256771	49.677814	49.1730078	47.9062538	49.677814	1.77156024	0.554618562	0	31.3	0	0	3
