Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
75	403	0	0.634775229	1.04795981e-07	-3.88116605e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
76	407	0	0.643238898	1.21236326e-07	-3.64481791e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
77	412	0	0.651702568	9.81834456e-09	-3.58031249e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
78	416	0	0.660166238	-5.26537196e-09	-3.5025846e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
79	421	0	0.668629907	-4.1475787e-09	-3.44300981e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
80	425	0	0.677093577	-1.37588417e-08	-3.39740883e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
81	430	0	0.685557247	-2.51432301e-08	-3.31593166e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
82	435	0	0.694020917	4.74268973e-08	-3.18205597e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
83	440	0	0.702484586	7.62819875e-08	-3.00993402e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
84	444	0	0.710948256	8.75269662e-08	-2.8138742e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
85	449	0	0.719411926	4.76664145e-08	-2.67612001e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
86	453	0	0.727875595	1.78137589e-07	-2.30087731e-08	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
87	458	0	0.736339265	1.14176215e-07	-1.98085347e-08	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
88	462	0	0.744802935	1.40493165e-07	-1.67087107e-08	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
89	466	0	0.753266605	7.91972391e-08	-1.4414856e-08	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
90	471	0	0.761730274	1.33162929e-07	-1.12451558e-08	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
91	475	0	0.770193944	7.51644079e-08	-8.90148281e-09	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
92	480	0	0.778657614	6.12581674e-08	-6.67237503e-09	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
93	484	0	0.787121283	4.54948367e-08	-4.84237802e-09	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
94	488	0	0.795584953	8.76608185e-10	-3.8864386e-09	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
95	493	0	0.804048623	-4.25673684e-09	-2.82051642e-09	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
96	497	0	0.812512293	3.19901809e-08	-1.03556674e-09	-1.27174041e-07	1.78137589e-07	3.05311631e-07	0	0	0	0	0	3
97	502	0	0.820975962	2.95784522e-08	1.57697482e-09	-1.2058713e-07	1.78137589e-07	2.98724719e-07	0	0	0	0	0	3
